version,split,replicate,seed,world,control,lambda,auroc,auprc,latent_correlation,oracle_weight_cosine,weight_cosine_vs_iu,weight_norm,effective_weight_count,negative_weight_count,score_variance,score_laplacian_energy,projected_condition_number,roughness_min_eigenvalue,roughness_effective_rank,zero_equation_weight_error,baseline_additive_projection_residual,baseline_g2_fraction,auroc_delta,auprc_delta,cosine_delta,energy_ratio
laplacian-upcr-synthetic-v3-2026-08-06,development,0,10000,smooth_signal,permuted_graph,0.03,0.8581790123456791,0.8493223704556747,0.9722217194176822,0.964213832220543,0.9999963619548694,0.2140662971666357,9.979412169859577,2,0.26292475486667627,0.26009054820303185,5.739686902331701,0.12342953056303939,3.3513205994414785,5.350581089302864e-14,0.12403889167396827,0.9999999999960001,6.172839506179972e-05,4.161531954305353e-05,0.0007186614833681881,0.942044609805746
laplacian-upcr-synthetic-v3-2026-08-06,development,0,10000,smooth_signal,permuted_graph,0.1,0.8583641975308641,0.8495246938930165,0.9725139931113447,0.9657173673110433,0.9999644829755333,0.2000335281500317,9.950620683993428,2,0.23029781329615606,0.22776550574075843,5.731582998379317,0.12342953056303939,3.3513205994414785,5.350581089302864e-14,0.12403889167396827,0.9999999999960001,0.0002469135802468658,0.0002439387568848872,0.0022221965738684624,0.8249637230771927
laplacian-upcr-synthetic-v3-2026-08-06,development,0,10000,smooth_signal,permuted_graph,0.3,0.8588271604938272,0.8500862775706792,0.9731501639463527,0.9690144953830436,0.9997700709971512,0.16850433040390542,9.88296152715907,2,0.16454302712601038,0.16265332856784398,5.713687653319668,0.12342953056303939,3.3513205994414785,5.350581089302864e-14,0.12403889167396827,0.9999999999960001,0.0007098765432099752,0.0008055224345475676,0.005519324645868795,0.5891282574585855
laplacian-upcr-synthetic-v3-2026-08-06,development,0,10000,smooth_signal,permuted_graph,1.0,0.8598765432098766,0.8519091726931196,0.9742759168694398,0.9749338034285842,0.9989116756979135,0.10866216913472765,9.743106033287754,2,0.06928074945388538,0.06842015765884754,5.680972615555982,0.12342953056303939,3.3513205994414785,5.350581089302864e-14,0.12403889167396827,0.9999999999960001,0.0017592592592593492,0.0026284175569879498,0.011438632691409323,0.24781692825785398
laplacian-upcr-synthetic-v3-2026-08-06,development,0,10000,smooth_signal,permuted_graph,3.0,0.860679012345679,0.853053998287866,0.9752057064618083,0.9799080521206384,0.9975345063185019,0.05397522591985843,9.689784711324364,1,0.017276848437540238,0.0170472827163195,5.652601507643141,0.12342953056303939,3.3513205994414785,5.350581089302864e-14,0.12403889167396827,0.9999999999960001,0.0025617283950617464,0.003773243151734329,0.01641288138346353,0.06174503804808483
laplacian-upcr-synthetic-v3-2026-08-06,development,0,10000,smooth_signal,permuted_graph,10.0,0.8605555555555555,0.8530447578306,0.9757399977655048,0.9828030501727057,0.9963633876028315,0.019553331626431067,9.692526301190348,1,0.002281681538516514,0.002250112703212059,5.635536103976463,0.12342953056303939,3.3513205994414785,5.350581089302864e-14,0.12403889167396827,0.9999999999960001,0.002438271604938258,0.0037640026944683047,0.019307879435530917,0.0081498791792375
laplacian-upcr-synthetic-v3-2026-08-06,development,0,10000,smooth_signal,projected_ridge,0.0,0.8581172839506173,0.8492807551361317,0.972081536652068,0.9634951707371748,0.9999999999794708,0.22070491612686968,9.992751443512963,2,0.27907132821615177,0.020701203832491313,5.743549822309304,0.0,2.0,5.350581089302864e-14,0.12403889167396827,0.9999999999960001,0.0,0.0,0.0,0.9999999999516936
laplacian-upcr-synthetic-v3-2026-08-06,development,0,10000,smooth_signal,projected_ridge,0.01,0.8583641975308641,0.8495246938930165,0.9725049555137211,0.9656707702753742,0.9999659792036413,0.218809124734946,9.951531472043204,2,0.2755327374946206,0.02023189488889541,5.588824973147904,0.0,2.0,5.350581089302864e-14,0.12403889167396827,0.9999999999960001,0.0002469135802468658,0.0002439387568848872,0.0021755995381993465,0.9773293887461446
laplacian-upcr-synthetic-v3-2026-08-06,development,0,10000,smooth_signal,projected_ridge,0.03,0.8587037037037037,0.8500229670901979,0.9732399240268588,0.969482443079956,0.9997274875107299,0.215231451960268,9.872815994609871,2,0.2687153830885091,0.01938152204470983,5.307801692263223,0.0,2.0,5.350581089302864e-14,0.12403889167396827,0.9999999999960001,0.0005864197530864868,0.0007422119540662075,0.00598727234278118,0.9362509639827592
laplacian-upcr-synthetic-v3-2026-08-06,development,0,10000,smooth_signal,projected_ridge,0.1,0.8605555555555555,0.8528543824181336,0.9750057476647708,0.978831568298902,0.997894224689186,0.20437908478969016,9.687762689393232,1,0.24713862416293533,0.01705472679498043,4.547434692721506,0.0,2.0,5.350581089302864e-14,0.12403889167396827,0.9999999999960001,0.002438271604938258,0.0035736272820019455,0.015336397561727222,0.8238519330643249
laplacian-upcr-synthetic-v3-2026-08-06,development,0,10000,smooth_signal,projected_ridge,0.3,0.8619753086419754,0.8553036056790373,0.9771034143755307,0.9903197086661474,0.9913299689171382,0.18111520623775101,9.759838485247542,2,0.19911841057582996,0.013011005992840734,3.3581771038564994,0.0,2.0,5.350581089302864e-14,0.12403889167396827,0.9999999999960001,0.0038580246913580973,0.006022850542905633,0.026824537928972547,0.6285144621295385
laplacian-upcr-synthetic-v3-2026-08-06,development,0,10000,smooth_signal,projected_ridge,1.0,0.8624999999999999,0.8560903405785476,0.9784321836964925,0.9978452667084915,0.9789848887051097,0.13263442825593194,9.787969868981847,2,0.10889102611252185,0.006870893683088093,2.08503981076566,0.0,2.0,5.350581089302864e-14,0.12403889167396827,0.9999999999960001,0.004382716049382673,0.006809585442415944,0.03435009597131666,0.3319079285607565
laplacian-upcr-synthetic-v3-2026-08-06,development,0,10000,smooth_signal,projected_ridge,3.0,0.8634876543209877,0.8576656294791248,0.9787419672778213,0.9996349740563137,0.9703766169265146,0.07592906994746312,9.760329084484715,2,0.03592339263577705,0.002249946638571615,1.4267576464076037,0.0,2.0,5.350581089302864e-14,0.12403889167396827,0.9999999999960001,0.00537037037037047,0.008384874342993176,0.03613980331913891,0.10868675351776175
laplacian-upcr-synthetic-v3-2026-08-06,development,0,10000,smooth_signal,projected_ridge,10.0,0.8635802469135802,0.8576841635413989,0.9787962917193286,0.9999509580351629,0.9660993681983219,0.030475001088833106,9.738787463300111,2,0.005799379218625648,0.00036290901786954034,1.1366318365591186,0.0,2.0,5.350581089302864e-14,0.12403889167396827,0.9999999999960001,0.005462962962962892,0.00840340840526721,0.03645578729798804,0.017530817086222315
laplacian-upcr-synthetic-v3-2026-08-06,development,0,10000,smooth_signal,oracle_latent,0.0,0.8581172839506173,0.8492807551361317,0.972081536652068,0.9634951707371748,0.9999999999794708,0.22070491612686968,9.992751443512963,2,0.27907132821615177,0.01779194149740655,5.743549822309304,0.11355739997381024,8.255976709756018,5.350581089302864e-14,0.12403889167396827,0.9999999999960001,0.0,0.0,0.0,0.9999999999437948
laplacian-upcr-synthetic-v3-2026-08-06,development,0,10000,smooth_signal,oracle_latent,0.01,0.8586728395061729,0.8499041126517601,0.972679471610175,0.966571753752753,0.9999310891352858,0.2192930886976687,9.933704231362238,2,0.2772698142676191,0.0173618104120851,5.473948398599182,0.11355739997381024,8.255976709756018,5.350581089302864e-14,0.12403889167396827,0.9999999999960001,0.0005555555555556424,0.0006233575156284754,0.003076583015578116,0.9758243873295127
laplacian-upcr-synthetic-v3-2026-08-06,development,0,10000,smooth_signal,oracle_latent,0.03,0.8589814814814815,0.8502814911189401,0.9736496272596435,0.9716271123410886,0.9994799745061538,0.21678664589378344,9.82442783390086,2,0.27383835519395655,0.016642168489450253,5.007650951301288,0.11355739997381024,8.255976709756018,5.350581089302864e-14,0.12403889167396827,0.9999999999960001,0.0008641975308641969,0.001000735982808476,0.008131941603913728,0.9353767541861989
laplacian-upcr-synthetic-v3-2026-08-06,development,0,10000,smooth_signal,oracle_latent,0.1,0.8604938271604938,0.8529444643440411,0.9756582717481027,0.9823584464101068,0.9965643904245913,0.21003376791081058,9.692385203365896,1,0.2630076507571259,0.014983201603310034,3.8789239214808817,0.11355739997381024,8.255976709756018,5.350581089302864e-14,0.12403889167396827,0.9999999999960001,0.0023765432098765693,0.0036637092079094824,0.018863275672932,0.8421341540861033
laplacian-upcr-synthetic-v3-2026-08-06,development,0,10000,smooth_signal,oracle_latent,0.3,0.8623148148148149,0.8559506113949678,0.9775260180071557,0.9926899122833269,0.9887644866625295,0.19704051582472765,9.77669866323503,2,0.237019602048228,0.012672541845303986,2.4252481424751324,0.11355739997381024,8.255976709756018,5.350581089302864e-14,0.12403889167396827,0.9999999999960001,0.004197530864197607,0.006669856258836093,0.029194741546152092,0.7122630122428709
laplacian-upcr-synthetic-v3-2026-08-06,development,0,10000,smooth_signal,oracle_latent,1.0,0.8626234567901234,0.8564051451661269,0.9784707807890651,0.9980673474252154,0.9782699550500339,0.16685366751509723,9.786677070490182,2,0.17244652921787768,0.008923320372056802,1.2037278993932945,0.11355739997381024,8.255976709756018,5.350581089302864e-14,0.12403889167396827,0.9999999999960001,0.004506172839506162,0.007124390029995209,0.03457217668804058,0.5015371915906973
laplacian-upcr-synthetic-v3-2026-08-06,development,0,10000,smooth_signal,oracle_latent,3.0,0.8634876543209876,0.8574702384447751,0.9786930807816774,0.9993513151721567,0.9725118190624172,0.11738338968163592,9.769371029802418,2,0.08574313296108323,0.004404360556449492,1.6406689212555037,0.11355739997381024,8.255976709756018,5.350581089302864e-14,0.12403889167396827,0.9999999999960001,0.005370370370370359,0.008189483308643442,0.03585614443498186,0.2475480574643272
laplacian-upcr-synthetic-v3-2026-08-06,development,0,10000,smooth_signal,oracle_latent,10.0,0.8634876543209876,0.8576562638418891,0.978749808520278,0.9996805268239345,0.9699542255601622,0.057732675473243865,9.758396656982166,2,0.020773474521265954,0.001065245401215209,2.565186996775733,0.11355739997381024,8.255976709756018,5.350581089302864e-14,0.12403889167396827,0.9999999999960001,0.005370370370370359,0.008375508705757428,0.03618535608675966,0.05987235295881638
laplacian-upcr-synthetic-v3-2026-08-06,development,0,20003,correlated_errors,dufs,0.0,0.8659259259259259,0.8744383646490299,0.9866926511212438,0.9956580557317748,0.9999999999746972,0.1987990299962899,11.716579174721762,0,0.27661334813015753,0.0195847062744584,1.8811234560859715,0.028149731131348797,6.331776044111764,9.894862706971708e-15,0.10584141969387095,0.9999999999960001,0.0,0.0,0.0,0.9999999999489398
laplacian-upcr-synthetic-v3-2026-08-06,development,0,20003,correlated_errors,dufs,0.01,0.8659567901234568,0.8744835139196145,0.9865740422354474,0.9954329693279802,0.9999971497559121,0.19707134267875492,11.715974519921936,0,0.2718289763241533,0.019232518299159382,1.8744629848722463,0.028149731131348797,6.331776044111764,9.894862706971708e-15,0.10584141969387095,0.9999999999960001,3.086419753095537e-05,4.514927058463236e-05,-0.00022508640379459433,0.9820171938580287
laplacian-upcr-synthetic-v3-2026-08-06,development,0,20003,correlated_errors,dufs,0.03,0.8659876543209876,0.8744442597576008,0.9863368476847136,0.9949828353332698,0.9999755539892917,0.19371099862590468,11.71443120345894,0,0.2626387994186632,0.018557366689719756,1.8617235875119098,0.028149731131348797,6.331776044111764,9.894862706971708e-15,0.10584141969387095,0.9999999999960001,6.17283950616887e-05,5.895108570852514e-06,-0.0006752203985049832,0.9475437838439271
laplacian-upcr-synthetic-v3-2026-08-06,development,0,20003,correlated_errors,dufs,0.1,0.866388888888889,0.8748603589078847,0.985515962934363,0.9934251115983405,0.9997685771124826,0.1828545437566347,11.706312059784214,0,0.23399692388810286,0.016464578230375965,1.8225048894628761,0.028149731131348797,6.331776044111764,9.894862706971708e-15,0.10584141969387095,0.9999999999960001,0.00046296296296310935,0.00042199425885480757,-0.0022329441334343336,0.8406854817632743
laplacian-upcr-synthetic-v3-2026-08-06,development,0,20003,correlated_errors,dufs,0.3,0.8671913580246914,0.8763572546562355,0.9833644941372006,0.9893454020847938,0.9986018887025634,0.15785655831298756,11.671951010234235,0,0.17422860283581307,0.012152045247172552,1.7433621598127222,0.028149731131348797,6.331776044111764,9.894862706971708e-15,0.10584141969387095,0.9999999999960001,0.0012654320987655066,0.001918890007205576,-0.00631265364698097,0.6204864691997083
laplacian-upcr-synthetic-v3-2026-08-06,development,0,20003,correlated_errors,dufs,1.0,0.8675308641975308,0.8768107164485752,0.9783426772298696,0.9798558174811258,0.9941912269271114,0.10731710220916954,11.556763362724679,0,0.08021592846270219,0.005514657350548578,1.6291728123937441,0.028149731131348797,6.331776044111764,9.894862706971708e-15,0.10584141969387095,0.9999999999960001,0.0016049382716049054,0.0023723517995453136,-0.01580223825064897,0.28157978337714445
laplacian-upcr-synthetic-v3-2026-08-06,development,0,20003,correlated_errors,dufs,3.0,0.8662345679012347,0.8746834367834706,0.9729880359297036,0.969807362381048,0.9882976488870583,0.05631520226977183,11.410024029333785,0,0.021972430439893383,0.0014941157876104292,1.5708411325299731,0.028149731131348797,6.331776044111764,9.894862706971708e-15,0.10584141969387095,0.9999999999960001,0.00030864197530877657,0.00024507213444069365,-0.02585069335072676,0.0762899257510288
laplacian-upcr-synthetic-v3-2026-08-06,development,0,20003,correlated_errors,dufs,10.0,0.865493827160494,0.8739166462387573,0.9693692316913871,0.9630636790613502,0.9839477731837901,0.02118271624107725,11.30392065215367,0,0.0030965634573048863,0.00020932276678853836,1.55935982394377,0.028149731131348797,6.331776044111764,9.894862706971708e-15,0.10584141969387095,0.9999999999960001,-0.00043209876543193193,-0.000521718410272598,-0.03259437667042464,0.010688072817862005
laplacian-upcr-synthetic-v3-2026-08-06,development,0,20003,correlated_errors,ungated,0.0,0.8659259259259259,0.8744383646490299,0.9866926511212438,0.9956580557317748,0.9999999999746972,0.1987990299962899,11.716579174721762,0,0.27661334813015753,0.01946852195413053,1.8811234560859715,0.028932044553396315,6.481416315973894,9.894862706971708e-15,0.10584141969387095,0.9999999999960001,0.0,0.0,0.0,0.9999999999486351
laplacian-upcr-synthetic-v3-2026-08-06,development,0,20003,correlated_errors,ungated,0.01,0.8659567901234568,0.8744261948094155,0.9866082162530817,0.9954978223499423,0.9999985451249735,0.19704364826668566,11.716160804923927,0,0.27175198136710266,0.019119658008083244,1.875226895354967,0.028932044553396315,6.481416315973894,9.894862706971708e-15,0.10584141969387095,0.9999999999960001,3.086419753095537e-05,-1.2169839614384337e-05,-0.00016023338183246416,0.9820806146531658
laplacian-upcr-synthetic-v3-2026-08-06,development,0,20003,correlated_errors,ungated,0.03,0.8659876543209876,0.8744659889994459,0.986440930666427,0.9951803582032451,0.9999875090288067,0.19362758317808207,11.715160518323426,0,0.2624128947416597,0.018450134219951897,1.8638997421751013,0.028932044553396315,6.481416315973894,9.894862706971708e-15,0.10584141969387095,0.9999999999960001,6.17283950616887e-05,2.7624350416033394e-05,-0.00047769752852966363,0.9476905469492892
laplacian-upcr-synthetic-v3-2026-08-06,development,0,20003,correlated_errors,ungated,0.1,0.866604938271605,0.8751174046102761,0.985874817121731,0.9941060431790447,0.9998813542205038,0.1825779697399245,11.71032956630689,0,0.23330690047136665,0.016369153414017536,1.8285850078519872,0.028932044553396315,6.481416315973894,9.894862706971708e-15,0.10584141969387095,0.9999999999960001,0.0006790123456791308,0.0006790399612461862,-0.0015520125527300754,0.8408010352169433
laplacian-upcr-synthetic-v3-2026-08-06,development,0,20003,correlated_errors,ungated,0.3,0.8667283950617284,0.8759224674416342,0.9844490136430697,0.9914011959297043,0.999277605455245,0.15710642714931836,11.6911035554071,0,0.17267271781606905,0.012061150049791615,1.7546821505519292,0.028932044553396315,6.481416315973894,9.894862706971708e-15,0.10584141969387095,0.9999999999960001,0.0008024691358025082,0.0014841027926042472,-0.004256859802070467,0.6195205818700144
laplacian-upcr-synthetic-v3-2026-08-06,development,0,20003,correlated_errors,ungated,1.0,0.8675308641975309,0.8766966165007439,0.9812593766705568,0.9853607700598509,0.9969519168825064,0.10584685675764013,11.627745856342868,0,0.07822314246416824,0.005423331570103463,1.6358283650194194,0.028932044553396315,6.481416315973894,9.894862706971708e-15,0.10584141969387095,0.9999999999960001,0.0016049382716050165,0.0022582518517140215,-0.010297285671923895,0.27856925053698056
