split,replicate,seed,world,control,n_edges,n_components,degree_min,degree_mean,degree_max,algebraic_connectivity,graph_symmetry_error,roughness_min_eigenvalue,laplacian_relative_distance_vs_ungated,energy_monotone
development,0,30006,nuisance_manifold,random_gates,1737,1,2.15779286256333,3.8595844090283538,7.978856276584084,0.02807184748494963,0.0,0.04754055719045509,0.11907896100594412,True
development,0,30006,nuisance_manifold,permuted_graph,1750,1,2.133846997329797,3.8886361412073875,8.177541916810902,0.028594483210859757,0.0,0.05185577562028423,0.4359699989734154,True
development,0,30006,nuisance_manifold,oracle_latent,1460,1,2.9393644606314386,5.02802257754959,6.849220424036497,0.000545792483602055,0.0,0.05399716924895213,0.4538200843086111,True
development,0,40009,subspace_exclusion,dufs,1744,1,1.071567951245204,3.9191371847499323,10.060565960478709,0.0070541694580806245,0.0,0.015066334328194934,0.3396547365615304,True
development,0,40009,subspace_exclusion,ungated,1746,1,0.9859770985591657,3.9816512132830453,9.160206514837608,0.014450089096443675,0.0,0.018977926613331954,0.0,True
development,0,40009,subspace_exclusion,random_gates,1682,1,0.8237617417591692,3.9217505823454646,7.740241134884803,0.010855957654670801,0.0,0.017872004107499583,0.271231525793086,True
development,0,40009,subspace_exclusion,permuted_graph,1744,1,1.071567951245204,3.9191371847499314,10.060565960478709,0.007054169458080398,0.0,0.019048128754517037,0.44183271613758096,True
development,0,40009,subspace_exclusion,oracle_latent,1468,1,2.679865877526892,5.034120582591571,6.356482118043653,0.0001259897649781712,0.0,0.019545243833225086,0.4666591584997518,True
development,0,50012,disconnected_graph,dufs,1752,2,1.1286625334988418,3.8850995149587755,7.979715396527574,0.0,0.0,0.010610285808044375,0.019482298357655158,True
development,0,50012,disconnected_graph,ungated,1754,2,1.134233530646937,3.888477062870873,8.12353511522774,0.0,0.0,0.010609710171446619,0.0,True
development,0,50012,disconnected_graph,random_gates,1751,2,1.1380542630295116,3.8833771995341073,8.112475706849517,0.0,0.0,0.010611406119290522,0.022581375853438484,True
development,0,50012,disconnected_graph,permuted_graph,1752,2,1.1286625334988418,3.8850995149587755,7.979715396527574,0.0,0.0,0.011451442581142812,0.4395985497898794,True
development,0,50012,disconnected_graph,oracle_latent,1473,3,1.1233715881388582,5.016046862230233,6.759768672501027,0.0,0.0,0.011072178120167038,0.4539324500409645,True
development,0,60015,pure_noise,dufs,1797,1,1.7956194674534764,3.929034288000556,8.654320268922646,0.08343789468425487,0.0,0.08627252286646674,0.33751881321791244,True
development,0,60015,pure_noise,ungated,1881,1,1.9903508681516442,3.938135634421624,12.921007582087828,0.22598981100642893,0.0,0.35935080347884873,0.0,True
development,0,60015,pure_noise,random_gates,1789,1,1.6814924981734716,3.9125027986901366,8.852832543688214,0.08297069285427021,0.0,0.08086257849223243,0.3355814082726779,True
development,0,60015,pure_noise,permuted_graph,1797,1,1.7956194674534764,3.929034288000556,8.654320268922646,0.08343789468425447,0.0,0.6902393941821557,0.42729827203211285,True
development,0,60015,pure_noise,oracle_latent,1454,1,2.516018653167083,5.009866704650236,6.851581449352125,0.0006142769610455324,0.0,0.7113180043867234,0.4679577736856431,True
development,1,10101,smooth_signal,dufs,1786,1,1.6078461229429657,3.952232613496822,8.658082586305374,0.023500602211511817,0.0,0.06801348910806332,0.37031723668289096,True
development,1,10101,smooth_signal,ungated,1854,1,1.6062671562221196,3.929199937215612,10.064397161986593,0.06783014945550603,0.0,0.1058060711308501,0.0,True
development,1,10101,smooth_signal,random_gates,1770,1,1.6825850753055906,3.9595074674772337,7.338017413372172,0.043153103933817896,0.0,0.10287355644518581,0.30776462000522203,True
development,1,10101,smooth_signal,permuted_graph,1786,1,1.6078461229429657,3.9522326134968213,8.658082586305374,0.023500602211511835,0.0,0.124724339676125,0.4314206967532237,True
development,1,10101,smooth_signal,oracle_latent,1464,2,1.1933509108364475,5.039013333131065,6.6609372574421,0.0,0.0,0.11966510035138198,0.44580893743108335,True
development,1,20104,correlated_errors,dufs,1749,1,1.585202141825964,3.913847219677377,7.792986857552376,0.015300285747708938,0.0,0.02672812781501963,0.1068968447322512,True
development,1,20104,correlated_errors,ungated,1742,1,1.573513782112498,3.9006281706880332,7.868582588851531,0.01551417315295798,0.0,0.026761435595397724,0.0,True
development,1,20104,correlated_errors,random_gates,1741,1,1.5564774865572197,3.8971844414393093,7.778650127069664,0.01548481697037142,0.0,0.02687465794216081,0.07650391582141881,True
development,1,20104,correlated_errors,permuted_graph,1749,1,1.585202141825964,3.913847219677377,7.792986857552376,0.015300285747708997,0.0,0.028044194412750766,0.4353555062377171,True
development,1,20104,correlated_errors,oracle_latent,1460,1,0.8169255059276379,5.027528949550652,6.542403634938924,0.00042987434258281277,0.0,0.029310545056604177,0.44081690403091045,True
development,1,30107,nuisance_manifold,dufs,1751,1,1.4981753997800276,3.8534278089704053,8.948408122414705,0.026248080938039084,0.0,0.04065074050892437,0.08115799768289071,True
development,1,30107,nuisance_manifold,ungated,1758,1,1.561873985519341,3.871400934701228,9.135731335343477,0.02567166152583251,0.0,0.04110552458122694,0.0,True
development,1,30107,nuisance_manifold,random_gates,1758,1,1.7069313333918001,3.8766914480579038,8.867741760752496,0.025339169059543844,0.0,0.041164274531835604,0.06363035451495966,True
development,1,30107,nuisance_manifold,permuted_graph,1751,1,1.4981753997800276,3.8534278089704053,8.948408122414705,0.026248080938038792,0.0,0.04652967816780873,0.43568349366758985,True
development,1,30107,nuisance_manifold,oracle_latent,1465,1,1.652735469209185,4.998749355356528,6.786543179037008,0.0005538734892154947,0.0,0.04754463097402393,0.453556023607852,True
development,1,40110,subspace_exclusion,dufs,1650,1,1.9407002431965938,3.881061020635828,6.873830264737575,0.019461058371515592,0.0,0.01745864871848777,0.28316680357136775,True
development,1,40110,subspace_exclusion,ungated,1659,1,2.0500945532705037,3.875862631323985,7.542109255375613,0.014611221033802387,0.0,0.019811343667639644,0.0,True
development,1,40110,subspace_exclusion,random_gates,1633,1,2.097780607961117,3.9034017163406847,6.554652982606593,0.009893913220958797,0.0,0.019108146887793307,0.2527310387794129,True
development,1,40110,subspace_exclusion,permuted_graph,1650,1,1.9407002431965938,3.881061020635828,6.873830264737575,0.01946105837151585,0.0,0.02028770495076898,0.4502146486346138,True
development,1,40110,subspace_exclusion,oracle_latent,1444,2,0.2637330076855493,5.057083950756179,6.518046438392924,0.0,0.0,0.020549484787781253,0.46823248215717583,True
development,1,50113,disconnected_graph,dufs,1766,2,1.444946950056574,3.8873306829187553,8.232461791603008,0.0,0.0,0.012912524088375005,0.005769598059753018,True
development,1,50113,disconnected_graph,ungated,1766,2,1.4447015185227892,3.8877364714337155,7.95252195653274,0.0,0.0,0.012919722111369878,0.0,True
development,1,50113,disconnected_graph,random_gates,1766,2,1.4446657130138556,3.8877663442149553,7.95321515285492,0.0,0.0,0.012919781926559524,6.278716256976916e-05,True
development,1,50113,disconnected_graph,permuted_graph,1766,2,1.444946950056574,3.8873306829187553,8.232461791603008,0.0,0.0,0.013280869164008892,0.4360309048658119,True
development,1,50113,disconnected_graph,oracle_latent,1477,3,1.5114702901675017,4.951004432125231,6.946663156653458,0.0,0.0,0.012994217051037536,0.45302304644088803,True
development,1,60116,pure_noise,dufs,1786,1,1.6896575886553884,3.9033874200558936,9.751663303478775,0.06570654652018221,0.0,0.1016586181642437,0.3578672881001296,True
development,1,60116,pure_noise,ungated,1897,1,1.5621911693415682,3.912542391263514,10.339141085015036,0.2153996372004009,0.0,0.34523999346672585,0.0,True
development,1,60116,pure_noise,random_gates,1819,1,1.5297652981959036,3.918937927622225,7.808804214990586,0.06688495139368344,0.0,0.10291125121997564,0.35338765644317527,True
development,1,60116,pure_noise,permuted_graph,1786,1,1.6896575886553884,3.9033874200558936,9.751663303478775,0.04277654812450035,0.0,0.7046138922293168,0.4258368663021499,True
development,1,60116,pure_noise,oracle_latent,1449,1,1.951577416569547,5.003806269358188,6.828202253913151,0.00014282943252171194,0.0,0.6776533530843104,0.46939747995593145,True
development,2,10202,smooth_signal,dufs,1787,1,1.8653422134598998,3.95811332900819,8.246932863865517,0.031451287960057986,0.0,0.0638687256879822,0.3623331559413123,True
development,2,10202,smooth_signal,ungated,1832,1,1.86805995836971,3.9112731091647297,9.810065373260317,0.08133020770857763,0.0,0.09066245578700294,0.0,True
development,2,10202,smooth_signal,random_gates,1799,1,1.6433974440294,3.9644796842385386,7.469437504031449,0.03239342409601721,0.0,0.09525906908295399,0.27571822700502324,True
development,2,10202,smooth_signal,permuted_graph,1787,1,1.8653422134598998,3.958113329008189,8.246932863865517,0.031451287960058,0.0,0.10706154092914295,0.4291648455604487,True
development,2,10202,smooth_signal,oracle_latent,1457,1,1.7770894572477747,5.001448018238826,6.611125131229724,0.0006287264512167256,0.0,0.09759444464656104,0.44949144878939634,True
development,2,20205,correlated_errors,dufs,1724,1,1.614670366001015,3.8291629505342613,9.112358452403434,0.014446351729938129,0.0,0.029770698608063875,0.10723632686111796,True
development,2,20205,correlated_errors,ungated,1740,1,1.5862177184512982,3.8550501370381807,8.157337793582885,0.014934981080318134,0.0,0.029628974057329525,0.0,True
development,2,20205,correlated_errors,random_gates,1744,1,1.5697564433783935,3.855369903373682,8.126170280002068,0.03313800580017538,0.0,0.029575913317070705,0.09586535720971447,True
development,2,20205,correlated_errors,permuted_graph,1724,1,1.614670366001015,3.8291629505342613,9.112358452403434,0.014446351729938111,0.0,0.031438296051984393,0.43790255964564756,True
development,2,20205,correlated_errors,oracle_latent,1463,2,1.132985477402991,4.997803292423703,6.529440581605206,0.0,0.0,0.030459378761341235,0.4454953264276066,True
development,2,30208,nuisance_manifold,dufs,1705,1,1.6900006730794808,3.834296913997865,7.886195095579885,0.026709022006605642,0.0,0.04094852352994201,0.06227701357521038,True
development,2,30208,nuisance_manifold,ungated,1710,1,1.6932623878620685,3.8477909667605186,7.882109825196161,0.02688904433028337,0.0,0.04136698931492351,0.0,True
development,2,30208,nuisance_manifold,random_gates,1716,1,1.6725254610853493,3.858608219925102,7.945012673776421,0.02663367245071972,0.0,0.04165062067901419,0.05670059537253866,True
development,2,30208,nuisance_manifold,permuted_graph,1705,1,1.6900006730794808,3.834296913997865,7.886195095579885,0.02670902200660603,0.0,0.04787913749669002,0.44099188254056004,True
development,2,30208,nuisance_manifold,oracle_latent,1458,1,1.6380156780878596,5.04339811622369,6.670875268583497,0.00011447832669900541,0.0,0.04458004042663566,0.4567450564009736,True
development,2,40211,subspace_exclusion,dufs,1739,1,1.4661075509563422,3.8932481757702395,7.807629731799103,0.009806629580500126,0.0,0.015460026125666512,0.3322748032612867,True
development,2,40211,subspace_exclusion,ungated,1734,1,1.4191131868938958,3.9018656373042764,8.147429434575729,0.017155420773305258,0.0,0.019314584777965025,0.0,True
development,2,40211,subspace_exclusion,random_gates,1702,1,1.1417695550273466,3.9197413087293813,7.33422509070187,0.01724260142936771,0.0,0.019061721187101956,0.21047875962206902,True
development,2,40211,subspace_exclusion,permuted_graph,1739,1,1.4661075509563422,3.8932481757702395,7.807629731799103,0.009806629580499996,0.0,0.021037209283259015,0.4454098885608214,True
development,2,40211,subspace_exclusion,oracle_latent,1474,1,0.9622360033023334,4.9590997558991265,6.618201723087469,0.0001375881989127415,0.0,0.01987658587270737,0.46805095158578247,True
development,2,50214,disconnected_graph,dufs,1714,2,1.5945741935567375,3.86527234400711,7.65701180782195,0.0,0.0,0.009907605412865988,0.011587597907258286,True
development,2,50214,disconnected_graph,ungated,1714,2,1.5963562256274615,3.8659128694639744,7.647809891999064,0.0,0.0,0.009899961797539911,0.0,True
development,2,50214,disconnected_graph,random_gates,1714,2,1.5972065283078998,3.8661017494550327,7.648456111712749,0.0,0.0,0.00989341896520369,0.007429899951124923,True
development,2,50214,disconnected_graph,permuted_graph,1714,2,1.5945741935567375,3.86527234400711,7.65701180782195,0.0,0.0,0.010059887114684998,0.4423543262903674,True
development,2,50214,disconnected_graph,oracle_latent,1464,1,1.4720314969734454,5.044065874009908,6.283792497486243,0.0005343642320935734,0.0,0.00983251372690565,0.4575012131821968,True
development,2,60217,pure_noise,dufs,1817,1,1.582360640559832,3.909241218204535,8.201628739551772,0.0544114064923634,0.0,0.11925295978612493,0.321308666236699,True
development,2,60217,pure_noise,ungated,1957,1,1.8995724148558386,4.013539823515259,13.800238059577776,0.22184462315956158,0.0,0.35755365858869187,0.0,True
development,2,60217,pure_noise,random_gates,1854,1,1.748237911636283,3.951452771677464,9.736850965883198,0.06465468578138368,0.0,0.13098342072033178,0.32025703334071365,True
development,2,60217,pure_noise,permuted_graph,1817,1,1.582360640559832,3.9092412182045355,8.201628739551772,0.054411406492363645,0.0,0.6450325355930706,0.4203732663573977,True
development,2,60217,pure_noise,oracle_latent,1472,2,1.2438829347388096,5.0018032392538085,6.679486624237852,0.0,0.0,0.6726185348898834,0.4639544291888716,True
development,3,10303,smooth_signal,dufs,1773,1,1.779111438505188,3.901748864544878,8.812572399173055,0.026982710230555457,0.0,0.06959301622996455,0.37057812356317216,True
development,3,10303,smooth_signal,ungated,1825,1,1.729080213780076,3.9207065242223558,10.230938606208667,0.08659921149138666,0.0,0.08822046158833241,0.0,True
development,3,10303,smooth_signal,random_gates,1762,1,1.4197833907138626,3.8951000577561987,8.051095446800446,0.029557024031460367,0.0,0.07940279828895487,0.29573188086816826,True
development,3,10303,smooth_signal,permuted_graph,1773,1,1.779111438505188,3.901748864544878,8.812572399173055,0.02698271023055572,0.0,0.10282791876506542,0.43221412783476215,True
development,3,10303,smooth_signal,oracle_latent,1458,3,1.521063985359318,5.0019461870742035,7.025029372175805,0.0,0.0,0.09740323466191098,0.45186049373657383,True
development,3,20306,correlated_errors,dufs,1762,1,1.557075179493253,3.916148545914751,8.735126693950953,0.016635657802957667,0.0,0.032315248641991784,0.10496252709565108,True
development,3,20306,correlated_errors,ungated,1766,1,1.5340013851590901,3.927133591701828,8.817511320011452,0.01653916730428534,0.0,0.03266864348162938,0.0,True
development,3,20306,correlated_errors,random_gates,1751,1,1.4927314237379696,3.901205459626766,8.519009509858115,0.016833215635648612,0.0,0.03258644520763816,0.10105809829066018,True
development,3,20306,correlated_errors,permuted_graph,1762,1,1.557075179493253,3.916148545914751,8.735126693950953,0.016635657802957796,0.0,0.033358976448666054,0.43555917206778283,True
development,3,20306,correlated_errors,oracle_latent,1446,2,2.5541353270848504,5.01304745060038,6.49737875478543,0.0,0.0,0.034391854621579086,0.44114530199486685,True
development,3,30309,nuisance_manifold,dufs,1688,1,1.4338951818696102,3.8146281273840112,8.43081003752576,0.030637686184632584,0.0,0.038558562458238424,0.13290289770219674,True
development,3,30309,nuisance_manifold,ungated,1703,1,1.4379499922175794,3.8505397714839584,8.763360846952617,0.029997658397075033,0.0,0.039720308808121364,0.0,True
development,3,30309,nuisance_manifold,random_gates,1702,1,1.6280754365164276,3.8570815133894314,8.244601175567814,0.030345038810479865,0.0,0.040973405691247404,0.09245467366348396,True
development,3,30309,nuisance_manifold,permuted_graph,1688,1,1.4338951818696102,3.814628127384012,8.43081003752576,0.030637686184632255,0.0,0.042974026166460455,0.4402082918191981,True
development,3,30309,nuisance_manifold,oracle_latent,1461,2,0.5902672682782373,5.043359108460145,7.119292096952025,0.0,0.0,0.04343317592637158,0.4560072095069223,True
development,3,40312,subspace_exclusion,dufs,1684,1,1.0114014942413305,3.855511636325884,8.05934652829589,0.012490688011239268,0.0,0.01704300745180001,0.31954757077184975,True
development,3,40312,subspace_exclusion,ungated,1693,1,1.7996760389205853,3.908079523689471,6.995364093765156,0.016421417597096456,0.0,0.019821073452599904,0.0,True
development,3,40312,subspace_exclusion,random_gates,1665,1,1.5946153739455518,3.936311704774347,6.829981606937887,0.015743356055384156,0.0,0.020614658334652165,0.22547255563173663,True
development,3,40312,subspace_exclusion,permuted_graph,1684,1,1.0114014942413305,3.855511636325884,8.05934652829589,0.012490688011239554,0.0,0.019878163045207092,0.44667716075776254,True
development,3,40312,subspace_exclusion,oracle_latent,1454,1,0.26277792344067497,5.030200692906818,6.6775176875117275,0.00014031800306652588,0.0,0.02033855127912081,0.4656675038243772,True
development,3,50315,disconnected_graph,dufs,1725,2,1.8433845707617778,3.915814317623084,8.709092687417371,0.0,0.0,0.010941044822016542,0.0427603785453423,True
development,3,50315,disconnected_graph,ungated,1729,2,1.8051112214022538,3.9226207191301734,8.981169548956297,0.0,0.0,0.011011278910058741,0.0,True
development,3,50315,disconnected_graph,random_gates,1728,2,1.8069654462463696,3.921753684483226,8.976412698470288,0.0,0.0,0.010966736179377596,0.033277142047032506,True
development,3,50315,disconnected_graph,permuted_graph,1725,2,1.8433845707617778,3.915814317623084,8.709092687417371,0.0,0.0,0.011546522912429651,0.44010568746204726,True
development,3,50315,disconnected_graph,oracle_latent,1459,1,2.3091641608416826,4.972938908371548,6.777245588155547,0.0005349337085432943,0.0,0.011382919986553362,0.4534420457734275,True
development,3,60318,pure_noise,dufs,1825,1,1.7990353583666416,3.916945623562766,9.314202157162953,0.06951626911448074,0.0,0.14280652357687898,0.31040104103121385,True
development,3,60318,pure_noise,ungated,1930,1,1.6184496656433356,3.9930872692780754,12.616779156445313,0.2432154557993456,0.0,0.35720619451975466,0.0,True
development,3,60318,pure_noise,random_gates,1834,1,1.3219131656702143,3.911951200760643,9.668774253087792,0.07017070546839513,0.0,0.1456457795319554,0.3100692389724202,True
development,3,60318,pure_noise,permuted_graph,1825,1,1.7990353583666416,3.916945623562766,9.314202157162953,0.06951626911448028,0.0,0.7653732260665297,0.4223372935862297,True
development,3,60318,pure_noise,oracle_latent,1456,1,1.9907005404485938,4.995566291776101,6.776884425328879,0.00014533281007575915,0.0,0.7879210889792688,0.46588109140680095,True
development,4,10404,smooth_signal,dufs,1767,1,1.2057192133792458,3.904226301107452,9.687573512191388,0.02911352420728744,0.0,0.06539942809162079,0.36475029655361024,True
development,4,10404,smooth_signal,ungated,1834,1,1.1943048713917601,3.8787947399721125,10.228056990860733,0.0784250380378103,0.0,0.09329654897277907,0.0,True
development,4,10404,smooth_signal,random_gates,1775,1,1.0357239299655572,3.9256522109905454,8.794712844433292,0.049841725120435255,0.0,0.07471336305719745,0.3231109632932409,True
development,4,10404,smooth_signal,permuted_graph,1767,1,1.2057192133792458,3.904226301107452,9.687573512191388,0.02911352420728768,0.0,0.11108803669686722,0.43006698305444163,True
development,4,10404,smooth_signal,oracle_latent,1464,3,0.88568356330818,5.013314239606141,6.758346965489064,0.0,0.0,0.10239994175963674,0.4499494846891883,True
development,4,20407,correlated_errors,dufs,1712,1,1.8595102796995022,3.864046767062662,8.502408964967492,0.016527342123705192,0.0,0.02760753454797684,0.09773543337593286,True
development,4,20407,correlated_errors,ungated,1710,1,1.8882019499180558,3.855105693108422,7.8777260895478385,0.03451736105128799,0.0,0.02779844885755121,0.0,True
development,4,20407,correlated_errors,random_gates,1700,1,1.8180070500175278,3.8507315026375433,7.737008013566123,0.033540718083351566,0.0,0.027653935869020218,0.09845557835018663,True
development,4,20407,correlated_errors,permuted_graph,1712,1,1.8595102796995022,3.864046767062662,8.502408964967492,0.016527342123705487,0.0,0.029127685321061015,0.43906178566398973,True
development,4,20407,correlated_errors,oracle_latent,1464,1,2.375052277676369,5.003656583063251,6.5593539409747965,0.0005820353180553588,0.0,0.029348983094538005,0.4455944598263242,True
development,4,30410,nuisance_manifold,dufs,1742,1,1.1697132842022233,3.854319871423952,8.16912993939904,0.027027883727512435,0.0,0.05117388683718043,0.12839560676725661,True
development,4,30410,nuisance_manifold,ungated,1742,1,1.2016503168027919,3.867180111316407,8.123524466628652,0.02581263195446647,0.0,0.051536043608053105,0.0,True
development,4,30410,nuisance_manifold,random_gates,1744,1,1.0983901605666302,3.8775374414314365,7.926379234909039,0.028797042055795346,0.0,0.050614860158032855,0.12832719463321354,True
development,4,30410,nuisance_manifold,permuted_graph,1742,1,1.1697132842022233,3.854319871423952,8.16912993939904,0.027027883727512508,0.0,0.06159557291150099,0.4388319624479024,True
development,4,30410,nuisance_manifold,oracle_latent,1472,1,1.9905389571304282,4.976949502386357,7.072633441733213,0.0004640450478382883,0.0,0.06155690105506879,0.45612284745825704,True
development,4,40413,subspace_exclusion,dufs,1718,1,2.0786935920986367,3.933623259089432,8.01531874146319,0.013206109137105437,0.0,0.018899361612754507,0.2813002108250916,True
development,4,40413,subspace_exclusion,ungated,1699,1,1.450803974252371,3.904680421727743,7.350782540332569,0.01445780872020619,0.0,0.021334850080277582,0.0,True
development,4,40413,subspace_exclusion,random_gates,1686,1,1.6090431061846537,3.8827974495151705,7.420108315772194,0.02172823063637807,0.0,0.02001944630348108,0.2345950246327217,True
development,4,40413,subspace_exclusion,permuted_graph,1718,1,2.0786935920986367,3.933623259089432,8.01531874146319,0.013206109137105496,0.0,0.02225690396558978,0.44210166789593636,True
development,4,40413,subspace_exclusion,oracle_latent,1485,1,0.8287923653968771,5.002720795443346,6.841612027085753,0.0004947177503940446,0.0,0.02177807736803308,0.46906767963831514,True
development,4,50416,disconnected_graph,dufs,1770,2,1.6600727938842046,3.907239180332506,9.660337569919188,0.0,0.0,0.010036715835649202,5.23609782648493e-05,True
development,4,50416,disconnected_graph,ungated,1770,2,1.659980495103608,3.907273321592134,9.659799829796409,0.0,0.0,0.010036771223719777,0.0,True
development,4,50416,disconnected_graph,random_gates,1770,2,1.6599857138256942,3.9072227050198283,9.658490330737358,0.0,0.0,0.010036735056731761,4.430952204245652e-05,True
development,4,50416,disconnected_graph,permuted_graph,1770,2,1.6600727938842046,3.9072391803325055,9.660337569919188,0.0,0.0,0.011031718979101348,0.43660848985155554,True
development,4,50416,disconnected_graph,oracle_latent,1462,2,1.4522376435701487,5.0403468666045095,7.061052310377528,0.0,0.0,0.010860853937989965,0.4533281235781944,True
development,4,60419,pure_noise,dufs,1870,1,1.7675524948500227,3.9398297606686836,9.7551862157991,0.10436227897009712,0.0,0.1860874187604932,0.3022306031844632,True
development,4,60419,pure_noise,ungated,1925,1,1.7090890371108605,3.9592001428407935,12.979230684160312,0.22548017682393878,0.0,0.3656759022502209,0.0,True
development,4,60419,pure_noise,random_gates,1855,1,1.7411876125416221,3.9407205546568016,10.080737768237043,0.09890350744136313,0.0,0.19733564319347388,0.3008907727071451,True
development,4,60419,pure_noise,permuted_graph,1870,1,1.7675524948500227,3.9398297606686836,9.7551862157991,0.10436227897009717,0.0,0.7032335665606361,0.4204893566412779,True
development,4,60419,pure_noise,oracle_latent,1476,3,0.9476136983591841,5.015413709577686,6.712343405806073,0.0,0.0,0.6813691726036335,0.46804162207070094,True
development,5,10505,smooth_signal,dufs,1771,1,1.3602684390554312,3.9078180083304397,8.655482782998654,0.032623592106608854,0.0,0.06816891974429826,0.36454579482730304,True
development,5,10505,smooth_signal,ungated,1864,1,1.8425694981837335,3.944138917956411,10.920112398149797,0.07564203005893132,0.0,0.10393463066089843,0.0,True
development,5,10505,smooth_signal,random_gates,1815,1,1.7226252591749427,3.98540405907443,7.976970268659303,0.06146310806287431,0.0,0.10453098638242361,0.3187743885094589,True
development,5,10505,smooth_signal,permuted_graph,1771,1,1.3602684390554312,3.90781800833044,8.655482782998654,0.03262359210660837,0.0,0.11856081862138101,0.4311673017501684,True
development,5,10505,smooth_signal,oracle_latent,1464,2,1.9366728490905063,5.077194840685132,6.9396249685704765,0.0,0.0,0.11018819128945764,0.451233716985582,True
development,5,20508,correlated_errors,dufs,1716,1,1.678824446520708,3.8668794053428686,9.55769093084324,0.013116717107888696,0.0,0.03343121966769355,0.10290847881854404,True
development,5,20508,correlated_errors,ungated,1705,1,1.7203839050895926,3.8553433823467413,8.96532754509294,0.014029491909737322,0.0,0.033523973870536745,0.0,True
development,5,20508,correlated_errors,random_gates,1716,1,1.678660096930587,3.8668732916402178,9.557942135618212,0.013116257049088758,0.0,0.033431397753267825,0.10290838785939396,True
development,5,20508,correlated_errors,permuted_graph,1716,1,1.678824446520708,3.8668794053428694,9.55769093084324,0.013116717107889073,0.0,0.03633282506428359,0.44053447003605445,True
development,5,20508,correlated_errors,oracle_latent,1461,2,2.2327790544108885,4.997243080419712,6.75417517865031,0.0,0.0,0.035735393541959336,0.44654955723486195,True
development,5,30511,nuisance_manifold,dufs,1711,1,1.8093717818995307,3.8447527349740613,6.999426937088557,0.0278601951760585,0.0,0.03942961099118229,0.1099356133651644,True
development,5,30511,nuisance_manifold,ungated,1721,1,1.8495589922241498,3.858151983982608,7.864684848586736,0.022076413029893188,0.0,0.03933978586985781,0.0,True
development,5,30511,nuisance_manifold,random_gates,1715,1,1.8388869066084959,3.8477881392373434,7.0803443132558925,0.0212656555468102,0.0,0.03917041267100035,0.11079760776758084,True
development,5,30511,nuisance_manifold,permuted_graph,1711,1,1.8093717818995307,3.8447527349740613,6.999426937088557,0.027860195176058544,0.0,0.04225146366194662,0.438469915201845,True
development,5,30511,nuisance_manifold,oracle_latent,1470,1,1.9022896184576703,4.95718617808957,6.615175508487582,0.0005669507124534559,0.0,0.0428672606918073,0.4525806403077369,True
development,5,40514,subspace_exclusion,dufs,1665,1,1.7196817959501869,3.8321426180358147,7.492732179527175,0.016230232338328814,0.0,0.017418448306564784,0.25232860804760726,True
development,5,40514,subspace_exclusion,ungated,1701,1,1.233921449293295,3.915811185463755,7.576973439447441,0.013539922959463695,0.0,0.018895780757021502,0.0,True
development,5,40514,subspace_exclusion,random_gates,1675,1,1.3879034624741968,3.90150541721686,7.294620149146923,0.010512124717191644,0.0,0.01877322405193131,0.19540762260366978,True
development,5,40514,subspace_exclusion,permuted_graph,1665,1,1.7196817959501869,3.8321426180358147,7.492732179527175,0.0162302323383287,0.0,0.020890100678685523,0.4466295831005791,True
